name,population,income,educational attainment,unemployment,health insurance coverage,housing cost burden,state,congressional district,state_name,composite_score
"Congressional District 6 (119th Congress), Arizona",812709,0.9997858443084913,0.41797432239657634,1.0,0.24631005284538143,0.8532761999095626,4,06,Arizona,0.5862244032433354
"Congressional District 7 (119th Congress), Arizona",808224,0.9997541267026093,0.17118402282453637,1.0,0.24507217130035558,0.8310329234943261,4,07,Arizona,0.5411738740536379
"Congressional District 8 (119th Congress), Arizona",802956,0.9997911958016787,0.326676176890157,1.0,0.24831716707846235,0.8786201847505437,4,08,Arizona,0.5755674540868069
"Congressional District 9 (119th Congress), Arizona",863227,0.9997784880670855,0.18116975748930103,1.0,0.26173773624205354,0.8851768911091492,4,09,Arizona,0.5546438121512649
"Congressional District 1 (119th Congress), Arkansas",752719,0.9997521729352731,0.11697574893009988,1.0,0.2278456620514784,0.8103992162098146,5,01,Arkansas,0.525828800021111
"Congressional District 2 (119th Congress), Arkansas",761775,0.9997731110834571,0.32952924393723254,1.0,0.2344750322098649,0.8411963566675997,5,02,Arkansas,0.5674956239830257
"Congressional District 3 (119th Congress), Arkansas",786435,0.999793816818796,0.31241084165477895,1.0,0.2432621203258279,0.881887771581146,5,03,Arkansas,0.5728924250634247
"Congressional District 4 (119th Congress), Arkansas",748462,0.9997460522305405,0.12696148359486453,1.0,0.22843996991667218,0.8089349927865463,5,04,Arkansas,0.5273470830881039
"Congressional District 1 (119th Congress), California",760971,0.9997866495065416,0.1911554921540657,1.0,0.23241459864575137,0.8429943369005836,6,01,California,0.5443918462011571
"Congressional District 2 (119th Congress), California",755468,0.9998600154942595,0.4707560627674751,1.0,0.23257393302094234,0.8813602204948214,6,02,California,0.5974250386295831
"Congressional District 3 (119th Congress), California",778710,0.9998441814320408,0.44793152639087025,1.0,0.2398075889310316,0.8969337438900971,6,03,California,0.5974195067740066
"Congressional District 4 (119th Congress), California",764257,0.9998394042234964,0.3708987161198289,1.0,0.23429979557805014,0.8839333778342413,6,04,California,0.5814952156259361
"Congressional District 5 (119th Congress), California",772813,0.9998160654755386,0.3038516405135521,1.0,0.23787936236316265,0.8859682177386361,6,05,California,0.5712525476818149
"Congressional District 6 (119th Congress), California",757721,0.9998065125578874,0.29529243937232524,1.0,0.23516693627747506,0.8740014211580285,6,06,California,0.567377884894286
"Congressional District 7 (119th Congress), California",764052,0.9998275496689603,0.3523537803138374,1.0,0.23634931582879443,0.8870663853060873,6,07,California,0.5792661718529465
"Congressional District 8 (119th Congress), California",752539,0.9998291945521283,0.2867332382310985,1.0,0.23263598300267033,0.9053368790508387,6,08,California,0.5707558824727893
"Congressional District 9 (119th Congress), California",774084,0.999819187304851,0.17831669044222542,1.0,0.2387664588356056,0.9030005813828298,6,09,California,0.553317152994252
"Congressional District 10 (119th Congress), California",760299,0.9999287347245138,0.6476462196861628,1.0,0.23539112691497469,0.9299702848775866,6,10,California,0.6354893943672063
"Congressional District 11 (119th Congress), California",719712,0.9999999999999999,0.7703281027104139,1.0,0.22338274050136386,0.8549718998298916,6,11,California,0.6414471238402782
"Congressional District 12 (119th Congress), California",748393,0.9999155381732272,0.6262482168330956,1.0,0.23200955881527566,0.8639025860769578,6,12,California,0.620345983316426
"Congressional District 13 (119th Congress), California",785894,0.9997748354368237,0.05563480741797433,1.0,0.2405634138340902,0.8856075450571693,6,13,California,0.5302634336243429
"Congressional District 14 (119th Congress), California",738570,0.9999297888292241,0.5406562054208275,1.0,0.229134680264863,0.9361071036368726,6,14,California,0.6176379630252978
"Congressional District 15 (119th Congress), California",738509,0.999950762963913,0.5549215406562056,1.0,0.22907917827115656,0.9379319997416076,6,15,California,0.6203139136054805
"Congressional District 16 (119th Congress), California",746476,0.9999999999999999,0.7574893009985735,1.0,0.231580821504341,0.931886694946276,6,16,California,0.6534928029081984
"Congressional District 17 (119th Congress), California",749526,0.9999999999999999,0.7617689015691869,1.0,0.23240212628761509,0.9415171938588747,6,17,California,0.6559480369526128
"Congressional District 18 (119th Congress), California",753842,0.9998593332501015,0.20256776034236806,1.0,0.23148509615564505,0.9313752933830021,6,18,California,0.5608812471885194
"Congressional District 19 (119th Congress), California",745177,0.999906141197098,0.5378031383737518,1.0,0.22993790012883947,0.9243233349841735,6,19,California,0.6153284191139771
"Congressional District 20 (119th Congress), California",782028,0.9998076626266111,0.2696148359486448,1.0,0.23981787862649404,0.8988070885639844,6,20,California,0.5680079109609558
"Congressional District 21 (119th Congress), California",758000,0.9997734154693122,0.09843081312410845,1.0,0.2340877654897334,0.8442701492215929,6,21,California,0.5294270238841245
"Congressional District 22 (119th Congress), California",780759,0.9997563083844776,0.0,1.0,0.23456233871681886,0.858670140608514,6,22,California,0.5154981312849684
"Congressional District 23 (119th Congress), California",764069,0.9997794357117183,0.1569186875891584,1.0,0.23088424030242974,0.8792553993238733,6,23,California,0.5444729604878632
"Congressional District 24 (119th Congress), California",757747,0.9998457468450102,0.41369472182596295,1.0,0.23220849292754933,0.8886544217394112,6,24,California,0.5890672305563224
"Congressional District 25 (119th Congress), California",780646,0.9997765088093081,0.10128388017118406,1.0,0.23840039512430578,0.8671324906871084,6,25,California,0.5344322124653177
"Congressional District 26 (119th Congress), California",751824,0.9998600379858252,0.38944365192582026,1.0,0.23253620413758008,0.9316229194031136,6,26,California,0.5922438022420565
"Congressional District 27 (119th Congress), California",746656,0.9998282813945628,0.28815977175463625,1.0,0.23009848173984407,0.918046553691781,6,27,California,0.5726888480968041
"Congressional District 28 (119th Congress), California",743063,0.9998795141822419,0.5449358059914409,1.0,0.23023567767934316,0.9043194590986413,6,28,California,0.6132284094919446
"Congressional District 29 (119th Congress), California",734777,0.9998119345246472,0.20684736091298145,1.0,0.22797537457609574,0.86931267629896,6,29,California,0.550657891052114
"Congressional District 30 (119th Congress), California",743383,0.9998834367112914,0.593437945791726,1.0,0.23040873164848405,0.821117116341164,6,30,California,0.6074745384154442
"Congressional District 31 (119th Congress), California",736368,0.9998216268900053,0.21540656205420833,1.0,0.2283741782275033,0.9168837880321268,6,31,California,0.5600810258673073
"Congressional District 32 (119th Congress), California",762403,0.9998950798451105,0.6034236804564908,1.0,0.23654918536792832,0.8878254128894727,6,32,California,0.6212822264265003
"Congressional District 33 (119th Congress), California",764959,0.9998057583407193,0.1554921540656206,1.0,0.23634682135716717,0.9123996037983678,6,33,California,0.5506740562603125
"Congressional District 34 (119th Congress), California",748464,0.9998293684869026,0.2738944365192582,1.0,0.22966600272146856,0.8027012768889559,6,34,California,0.5510151807694309
"Congressional District 35 (119th Congress), California",764518,0.9998153682370033,0.18830242510699002,1.0,0.23549090578006493,0.9196184406020542,6,35,California,0.5572045232876853
"Congressional District 36 (119th Congress), California",738907,0.9999413689866592,0.8102710413694723,1.0,0.22924724329704294,0.8912006632070799,6,36,California,0.6551100528100423
"Congressional District 37 (119th Congress), California",745432,0.9998145390479497,0.2767475035663339,1.0,0.23160981973700787,0.810964449516591,6,37,California,0.5531893853113138
"Congressional District 38 (119th Congress), California",740416,0.9998278015744956,0.2895863052781741,1.0,0.22980070418934037,0.9205120475441959,6,38,California,0.5732878097643677
"Congressional District 39 (119th Congress), California",765795,0.9998015554168178,0.13980028530670474,1.0,0.2377122327641365,0.9238334661183006,6,39,California,0.5501912566009933
"Congressional District 40 (119th Congress), California",753713,0.999900032487867,0.5891583452211127,1.0,0.2343683935477997,0.930793910553175,6,40,California,0.6257034469683257
"Congressional District 41 (119th Congress), California",797949,0.9998267174810311,0.3052781740370899,1.0,0.24643540004465106,0.9066665231153507,6,41,California,0.5763678024463538
"Congressional District 42 (119th Congress), California",736570,0.9998320434837775,0.22539229671897293,1.0,0.22848206412538213,0.8908238410025624,6,42,California,0.5574217075551158
"Congressional District 43 (119th Congress), California",729891,0.999808071973106,0.1726105563480742,1.0,0.22674560006385847,0.869829461036584,6,43,California,0.5448322815702705
"Congressional District 44 (119th Congress), California",744757,0.9998223001375371,0.1911554921540657,1.0,0.23021416286155807,0.8991300790249994,6,44,California,0.55338700569636
"Congressional District 45 (119th Congress), California",748896,0.9998574934400312,0.406562054208274,1.0,0.2325418166987414,0.9173682737236494,6,45,California,0.592721606345116
"Congressional District 46 (119th Congress), California",757342,0.9998296623766938,0.17689015691868765,1.0,0.23411489286867979,0.9114306324153226,6,46,California,0.5537108907632305
"Congressional District 47 (119th Congress), California",754999,0.9999171935524591,0.7075606276747504,1.0,0.23483922506744428,0.9138530608729356,6,47,California,0.6426950178612649
"Congressional District 48 (119th Congress), California",760621,0.9998471593153331,0.34950071326676185,1.0,0.23354958323615288,0.9305462845330634,6,48,California,0.5855739567252185
"Congressional District 49 (119th Congress), California",754648,0.9998899472698287,0.5592011412268187,1.0,0.22509550708242856,0.9285383605004198,6,49,California,0.618787492679916
"Congressional District 50 (119th Congress), California",754032,0.9999096288892116,0.7146932952924394,1.0,0.22825662625206886,0.8967184169160871,6,50,California,0.6399296612249677
"Congressional District 51 (119th Congress), California",759191,0.9998556056479542,0.5192582025677603,1.0,0.2305085105135743,0.9072694386425788,6,51,California,0.609481959561978
"Congressional District 52 (119th Congress), California",757541,0.999822766462665,0.21540656205420833,1.0,0.22790365851681213,0.9038134407097177,6,52,California,0.5578244046239005
"Congressional District 1 (119th Congress), Colorado",724976,0.9998462101712626,0.6604850213980029,1.0,0.22378559766916573,0.8637087918003488,8,01,Colorado,0.6246376035064632
"Congressional District 2 (119th Congress), Colorado",725063,0.9998512317881537,0.7061340941512126,1.0,0.22472102452938675,0.8815432484227299,8,02,Colorado,0.6353749331485804
"Congressional District 3 (119th Congress), Colorado",728794,0.9997691885544074,0.32952924393723254,1.0,0.22421464678905376,0.849228052798174,8,03,Colorado,0.5671235220131446
"Congressional District 4 (119th Congress), Colorado",756186,0.9998484518306392,0.5406562054208275,1.0,0.23260386668046942,0.9202428888266834,8,04,Colorado,0.6155585687931032
"Congressional District 5 (119th Congress), Colorado",734906,0.9998076566288603,0.45363766048502147,1.0,0.21671096432531403,0.9076301113240456,8,05,Colorado,0.5962977321272069
"Congressional District 6 (119th Congress), Colorado",728750,0.9998304390854277,0.5021398002853068,1.0,0.22523207940402085,0.9097887642384962,8,06,Colorado,0.6061651805022086
"Congressional District 7 (119th Congress), Colorado",723678,0.9998366167687933,0.5620542082738944,1.0,0.22087330204434422,0.9147735836868285,8,07,Colorado,0.6162562851289767
"Congressional District 8 (119th Congress), Colorado",739836,0.9998133589904719,0.2796005706134095,1.0,0.22923383551204643,0.9050731035076764,8,08,Colorado,0.568953478103934
"Congressional District 1 (119th Congress), Connecticut",721392,0.9998202204174332,0.4165477888730385,1.0,0.22248473071555167,0.8620346245774209,9,01,Connecticut,0.5834812274305741
"Congressional District 2 (119th Congress), Connecticut",722183,0.9998274237161926,0.420827389443652,1.0,0.21991417770366425,0.8963362115372193,9,02,Connecticut,0.5894842004001214
"Congressional District 3 (119th Congress), Connecticut",724297,0.9998278090716841,0.43223965763195443,1.0,0.22412546942837935,0.8741736827372365,9,03,Connecticut,0.588394436478209
"Congressional District 4 (119th Congress), Connecticut",728656,0.9999201864301285,0.6219686162624822,1.0,0.2259598415012728,0.8973428651407162,9,04,Connecticut,0.6241985848891
"Congressional District 5 (119th Congress), Connecticut",727980,0.9998237395977388,0.41369472182596295,1.0,0.22431161937356334,0.8736299821278611,9,05,Connecticut,0.5852433438208543
"Congressional Districts not defined (119th Congress), Connecticut",0,0.0,,1.0,0.0,1.0,9,ZZ,Connecticut,
"Congressional District (at Large) (119th Congress), Delaware",1021191,0.9997960089967282,0.36519258202567756,1.0,0.3141684117574426,0.8482375487177278,10,00,Delaware,0.5878990919162627
"Delegate District (at Large) (119th Congress), District of Columbia",681294,0.999916578782998,0.7703281027104139,1.0,0.20946265339441464,0.8390538532761999,11,98,,0.6364601980273378
"Congressional District 1 (119th Congress), Florida",793302,0.999783430213778,0.3138373751783168,1.0,0.23390972257733797,0.8834865743631705,12,01,Florida,0.5718361837221005
"Congressional District 2 (119th Congress), Florida",792630,0.9997705695365384,0.3052781740370899,1.0,0.23460599197029583,0.8275123274692621,12,02,Florida,0.5611945105021977
"Congressional District 3 (119th Congress), Florida",798141,0.9997632207923212,0.2710413694721826,1.0,0.23866574454365513,0.8177149501518055,12,03,Florida,0.5545308808266608
"Congressional District 4 (119th Congress), Florida",797286,0.9997744680745847,0.24251069900142658,1.0,0.24324621806920413,0.8456536250296074,12,04,Florida,0.5551975016958038
"Congressional District 5 (119th Congress), Florida",818508,0.9998140772211349,0.514978601997147,1.0,0.25084624949954665,0.8863881053379556,12,05,Florida,0.6086711723426307
"Congressional District 6 (119th Congress), Florida",816594,0.999757046107831,0.21825962910128394,1.0,0.25144336364532105,0.8284866820266574,12,06,Florida,0.5496577868135155
"Congressional District 7 (119th Congress), Florida",789605,0.9997830538549128,0.3808844507845935,1.0,0.2445031199603878,0.8901778600805322,12,07,Florida,0.5858914141134043
"Congressional District 8 (119th Congress), Florida",801628,0.9997771220793316,0.34094151212553503,1.0,0.24718187067910743,0.8685105833207726,12,08,Florida,0.5760685147007911
"Congressional District 9 (119th Congress), Florida",821565,0.9997685887793234,0.33808844507845937,1.0,0.2551049361851796,0.8856452272776211,12,09,Florida,0.5797678662200972
"Congressional District 10 (119th Congress), Florida",788933,0.9997836086468656,0.38373751783166915,1.0,0.24293035559940282,0.8540298443185977,12,10,Florida,0.5800802210660893
"Congressional District 11 (119th Congress), Florida",826010,0.9997884503312315,0.3666191155492154,1.0,0.2532761766734475,0.8901132619883293,12,11,Florida,0.584966167423704
"Congressional District 12 (119th Congress), Florida",820692,0.999759073347615,0.2011412268188303,1.0,0.2532496729124079,0.8405180766994681,12,12,Florida,0.5491113416297202
"Congressional District 13 (119th Congress), Florida",769211,0.9997822021742935,0.35520684736091307,1.0,0.23620775456394766,0.8465095497512973,12,13,Florida,0.5729510589750753
"Congressional District 14 (119th Congress), Florida",786912,0.9997991293266029,0.44793152639087025,1.0,0.2426001499177448,0.835107986477466,12,14,Florida,0.5875731320187807
"Congressional District 15 (119th Congress), Florida",813472,0.9997908854180727,0.33808844507845937,1.0,0.25131458654756395,0.8554348528240132,12,15,Florida,0.5741047949780183
"Congressional District 16 (119th Congress), Florida",830753,0.999797938773061,0.36519258202567756,1.0,0.25658446966909587,0.8835996210245257,12,16,Florida,0.58419576858206
"Congressional District 17 (119th Congress), Florida",828650,0.9997725922780094,0.32952924393723254,1.0,0.2551931781189938,0.8528563123102431,12,17,Florida,0.5728918877740797
"Congressional District 18 (119th Congress), Florida",825024,0.9997574269650094,0.14835948644793157,1.0,0.25247420404528464,0.8515105187226804,12,18,Florida,0.5420169393634843
"Congressional District 19 (119th Congress), Florida",808421,0.9997831438211754,0.3908701854493581,1.0,0.24987278194700993,0.8603335414827415,12,19,Florida,0.5834766087833808
"Congressional District 20 (119th Congress), Florida",792510,0.9997614604524495,0.2239657631954351,1.0,0.24427487580649387,0.8271624211364957,12,20,Florida,0.5491940867651457
"Congressional District 21 (119th Congress), Florida",812005,0.9997874607023428,0.3708987161198289,1.0,0.2508771185859339,0.8708468809887815,12,21,Florida,0.5820683627328145
"Congressional District 22 (119th Congress), Florida",786471,0.9997881804324437,0.4022824536376605,1.0,0.2434233255547393,0.8629712969143645,12,22,Florida,0.5847442094232013
"Congressional District 23 (119th Congress), Florida",778879,0.9998109269025061,0.49786019971469336,1.0,0.24040439126785262,0.8595906634224069,12,23,Florida,0.5996110302179098
"Congressional District 24 (119th Congress), Florida",793181,0.9997617393478636,0.3038516405135521,1.0,0.24583890951678344,0.8295041019788549,12,24,Florida,0.563159398559509
"Congressional District 25 (119th Congress), Florida",780689,0.9998179082844842,0.45363766048502147,1.0,0.2425153378824181,0.8624652785254409,12,25,Florida,0.5930726975295607
"Congressional District 26 (119th Congress), Florida",804169,0.9997817793328592,0.2924393723252497,1.0,0.24821520555069826,0.8542182554208566,12,26,Florida,0.5657757687716106
"Congressional District 27 (119th Congress), Florida",764988,0.9998269948770075,0.47646219686162633,1.0,0.23697106288188802,0.8384617040976723,12,27,Florida,0.5919536597863657
"Congressional District 28 (119th Congress), Florida",775848,0.9997885298014301,0.2895863052781741,1.0,0.23914156500655423,0.893240886285825,12,28,Florida,0.5702928810619973
"Congressional District 1 (119th Congress), Georgia",787122,0.9997742041735478,0.2696148359486448,1.0,0.23588690315089184,0.8550849464912469,13,01,Georgia,0.5600601482940551
"Congressional District 2 (119th Congress), Georgia",754620,0.9997555751594374,0.16547788873038521,1.0,0.22504125232453576,0.7696378200297151,13,02,Georgia,0.5266520893740122
"Congressional District 3 (119th Congress), Georgia",785402,0.9997873587405786,0.28245363766048504,1.0,0.2421143515683367,0.8766499429383519,13,03,Georgia,0.5668342151512921
"Congressional District 4 (119th Congress), Georgia",765448,0.9997845098089293,0.4108416547788873,1.0,0.23758283204847258,0.873969122111927,13,04,Georgia,0.5870296864580361
"Congressional District 5 (119th Congress), Georgia",764559,0.9998191318256557,0.5649072753209701,1.0,0.23552115124854542,0.8035141362158438,13,05,Georgia,0.6006269491018359
"Congressional District 6 (119th Congress), Georgia",778880,0.9998113827315699,0.5349500713266762,1.0,0.24128525156122743,0.8814947998535776,13,06,Georgia,0.6095902509121752
"Congressional District 7 (119th Congress), Georgia",790971,0.9998744400850308,0.6833095577746078,1.0,0.24570140176833094,0.9345513662496501,13,07,Georgia,0.64390612764627
"Congressional District 8 (119th Congress), Georgia",774685,0.9997714122205316,0.18830242510699002,1.0,0.232345377058095,0.8293210740509463,13,08,Georgia,0.5416233814060939
"Congressional District 9 (119th Congress), Georgia",800737,0.9997938663002404,0.3095577746077033,1.0,0.24688534036441737,0.8922665317284296,13,09,Georgia,0.5747505855001317
"Congressional District 10 (119th Congress), Georgia",801805,0.9997809606398695,0.2796005706134095,1.0,0.2466695685686597,0.865366809500226,13,10,Georgia,0.5652363182203608
"Congressional District 11 (119th Congress), Georgia",784112,0.999822812945234,0.45649072753209713,1.0,0.24245204066487647,0.9016601709696174,13,11,Georgia,0.6000709586853041
"Congressional District 12 (119th Congress), Georgia",774597,0.9997708514308279,0.20542082738944373,1.0,0.2316650099217609,0.8228720311793458,13,12,Georgia,0.5432881199868964
"Congressional District 13 (119th Congress), Georgia",794711,0.9997733075097971,0.3138373751783168,1.0,0.2463537060988584,0.9094280915570293,13,13,Georgia,0.5782320800573336
"Congressional District 14 (119th Congress), Georgia",782758,0.9997886152693796,0.253922967189729,1.0,0.24133451737586575,0.8989793501431924,13,14,Georgia,0.5656709083296945
"Congressional District 1 (119th Congress), Hawaii",719645,0.9998457438461348,0.42368045649072755,1.0,0.21420090225038757,0.9180573200404815,15,01,Hawaii,0.5926307371046219
"Congressional District 2 (119th Congress), Hawaii",725590,0.9998203958516454,0.3152639087018545,1.0,0.21790643985267652,0.9165392648737107,15,02,Hawaii,0.5749216682133146
"Congressional District 1 (119th Congress), Idaho",986280,0.9997808106960985,0.28245363766048504,1.0,0.3032734951164482,0.8790616050472643,16,01,Idaho,0.577428258086716
"Congressional District 2 (119th Congress), Idaho",947982,0.9997778687993113,0.33666191155492153,1.0,0.29148493401498926,0.8646239314398915,16,02,Idaho,0.5820914409681855
"Congressional District 1 (119th Congress), Illinois",739958,0.9997953987255801,0.3152639087018545,1.0,0.22911815439033242,0.7960099911715941,17,01,Illinois,0.5566979088315601
"Congressional District 2 (119th Congress), Illinois",742590,0.9997656033988426,0.20970042796005706,1.0,0.22830932196519466,0.8091287870631554,17,02,Illinois,0.5411506900645416
"Congressional District 3 (119th Congress), Illinois",739663,0.9998225565413856,0.38373751783166915,1.0,0.22928216589982453,0.8893650007536444,17,03,Illinois,0.583701206837754
"Congressional District 4 (119th Congress), Illinois",729797,0.9997954332126474,0.20827389443651928,1.0,0.22401134735143238,0.8896180099481061,17,04,Illinois,0.5536164474914509
"Congressional District 5 (119th Congress), Illinois",751305,0.9998857158566108,0.7974322396576319,1.0,0.2325589661911788,0.8930578583579165,17,05,Illinois,0.6538224633438896
"Congressional District 6 (119th Congress), Illinois",747517,0.9998218128202814,0.4850213980028531,1.0,0.2314158745679887,0.898263387954609,17,06,Illinois,0.6024204122242888
"Congressional District 7 (119th Congress), Illinois",744315,0.9998260652256272,0.5392296718972895,1.0,0.23094753751997138,0.7856635300704119,17,07,Illinois,0.5926111341188833
"Congressional District 8 (119th Congress), Illinois",746772,0.9998143111334178,0.4251069900142654,1.0,0.23155307050748777,0.9146659201998234,17,08,Illinois,0.595190048642499
"Congressional District 9 (119th Congress), Illinois",745003,0.9998486977384237,0.6562054208273895,1.0,0.22903614863558638,0.8651514825262161,17,09,Illinois,0.6250402916212693
"Congressional District 10 (119th Congress), Illinois",753708,0.9998430793453239,0.5249643366619117,1.0,0.22911503630079835,0.9140253224521435,17,10,Illinois,0.6113246291266963
"Congressional District 11 (119th Congress), Illinois",754751,0.9998342566538376,0.5064194008559202,1.0,0.23364624401170905,0.9205281970672466,17,11,Illinois,0.6100713497647855
"Congressional District 12 (119th Congress), Illinois",746831,0.9997766827440826,0.20256776034236806,1.0,0.22534183615562012,0.847058633535023,17,12,Illinois,0.5457908187961823
"Congressional District 13 (119th Congress), Illinois",747221,0.9997706595028011,0.3152639087018545,1.0,0.229872420248624,0.7999450916216274,17,13,Illinois,0.5574753466791512
"Congressional District 14 (119th Congress), Illinois",763833,0.9998090526053683,0.3423680456490728,1.0,0.23538925606125424,0.9053584117482397,17,14,Illinois,0.5804874610106558
"Congressional District 15 (119th Congress), Illinois",746652,0.9997778867925637,0.22681883024251076,1.0,0.2267197199207257,0.8738614586249219,17,15,Illinois,0.5545296492634537
"Congressional District 16 (119th Congress), Illinois",748860,0.9997915376734766,0.3052781740370899,1.0,0.2309001425590535,0.8957332960099912,17,16,Illinois,0.5719505250466018
"Congressional District 17 (119th Congress), Illinois",746022,0.9997593357492143,0.2039942938659059,1.0,0.22727255719511633,0.7870470058784264,17,17,Illinois,0.5363455321147771
"Congressional Districts not defined (119th Congress), Illinois",0,0.0,,1.0,0.0,1.0,17,ZZ,Illinois,
"Congressional District 1 (119th Congress), Indiana",757919,0.9997826714982967,0.23537803138373753,1.0,0.23250814133177347,0.8627721194634052,18,01,Indiana,0.5550734939462021
"Congressional District 2 (119th Congress), Indiana",752547,0.999763697613513,0.2111269614835949,1.0,0.23162229209514415,0.8717835533257251,18,02,Indiana,0.5523827507529963
"Congressional District 3 (119th Congress), Indiana",762957,0.9997659032863846,0.21825962910128394,1.0,0.23554983767225887,0.8745612712904546,18,03,Indiana,0.5546894402250636
"Congressional District 4 (119th Congress), Indiana",772003,0.9997875866551105,0.3081312410841655,1.0,0.23668232779103313,0.8812902392282681,18,04,Indiana,0.5709818991264296
"Congressional District 5 (119th Congress), Indiana",773191,0.9998000484819192,0.4365192582025677,1.0,0.23784007443503336,0.8807142395727913,18,05,Indiana,0.5924789367820519
"Congressional District 6 (119th Congress), Indiana",763862,0.9997800834688091,0.2639087018544936,1.0,0.23476563815444024,0.8712452358907,18,06,Indiana,0.5616166098947405
"Congressional District 7 (119th Congress), Indiana",752682,0.9997722144197064,0.3723252496433666,1.0,0.23233602278949278,0.8095432914881247,18,07,Indiana,0.5689961297234484
"Congressional District 8 (119th Congress), Indiana",755776,0.999762181681988,0.18544935805991442,1.0,0.2306644149902778,0.8373420038328201,18,08,Indiana,0.5422029930941666
"Congressional District 9 (119th Congress), Indiana",760136,0.9997729401475581,0.24536376604850213,1.0,0.23421155364423596,0.8603766068775436,18,09,Indiana,0.55662081111964
"Congressional District 1 (119th Congress), Iowa",800735,0.9997856448832758,0.3223965763195435,1.0,0.24553208950663094,0.847683081759652,19,01,Iowa,0.5692328987448504
"Congressional District 2 (119th Congress), Iowa",795370,0.9997770261153182,0.2710413694721826,1.0,0.24495960826817567,0.8631058762731207,19,02,Iowa,0.5631473133547995
"Congressional District 3 (119th Congress), Iowa",816359,0.9997961709360008,0.37803138373751793,1.0,0.2513650995980159,0.8696195172369243,19,03,Iowa,0.5831353619180765
"Congressional District 4 (119th Congress), Iowa",798043,0.9997766437587021,0.23680456490727536,1.0,0.24467710935638892,0.8532439008634611,19,04,Iowa,0.5557503698143046
"Congressional District 1 (119th Congress), Kansas",731585,0.9997720554793091,0.2895863052781741,1.0,0.22177318268387686,0.8519304063219999,20,01,Kansas,0.56051032496056
"Congressional District 2 (119th Congress), Kansas",732657,0.9997715846558681,0.2524964336661912,1.0,0.22193532333964852,0.8517635279171422,20,02,Kansas,0.554327811596475
"Congressional District 3 (119th Congress), Kansas",744760,0.9998408586780753,0.5991440798858774,1.0,0.2303257904668778,0.9226976163303977,20,03,Kansas,0.6253347242268713
"Congressional District 4 (119th Congress), Kansas",738195,0.9997772420343484,0.29529243937232524,1.0,0.22556540317521295,0.8641986606662216,20,04,Kansas,0.5641389575413513
"Congressional District 1 (119th Congress), Kentucky",753971,0.9997534324629496,0.15406562054208278,1.0,0.22845743121806297,0.8198951357636571,21,01,Kentucky,0.533695269997792
"Congressional District 2 (119th Congress), Kentucky",765661,0.9997700507310907,0.19400855920114124,1.0,0.23470327636375882,0.8473116427294847,21,02,Kentucky,0.5459655881709126
"Congressional District 3 (119th Congress), Kentucky",748522,0.9997772015495302,0.3680456490727532,1.0,0.23089390637998536,0.827081673521242,21,03,Kentucky,0.5709664050872517
"Congressional District 4 (119th Congress), Kentucky",762319,0.9997943941023144,0.3109843081312411,1.0,0.23437837143430873,0.8794438104261321,21,04,Kentucky,0.5707668140156661
"Congressional District 5 (119th Congress), Kentucky",742663,0.9997450581033387,0.08273894436519261,1.0,0.22557008030951403,0.7803072715919123,21,05,Kentucky,0.5147268923949929
