name,population,income,educational attainment,unemployment,health insurance coverage,housing cost burden,state,congressional district,state_name,composite_score
"Congressional District 1 (118th Congress), Florida",772291,0.9997717645883933,0.29784172661870506,1.0,0.22502870688650933,0.8758370032365894,12,01,Florida,0.5664132002216995
"Congressional District 2 (118th Congress), Florida",775769,0.9997600419843757,0.28489208633093527,1.0,0.22650211133526008,0.8281158805114872,12,02,Florida,0.5565450200270097
"Congressional District 3 (118th Congress), Florida",769691,0.9997538418094445,0.2561151079136691,1.0,0.22668671063766577,0.8235262906563379,12,03,Florida,0.5510136585028528
"Congressional District 4 (118th Congress), Florida",775118,0.9997614484569478,0.21870503597122304,1.0,0.23394124749681497,0.8558125961691516,12,04,Florida,0.5513700546823562
"Congressional District 5 (118th Congress), Florida",770573,0.9997960884669268,0.4892086330935252,1.0,0.23303643355380468,0.8977715286252455,12,05,Florida,0.6033021139565836
"Congressional District 6 (118th Congress), Florida",779543,0.9997487452206678,0.2,1.0,0.23742706170301023,0.8279726216373959,12,06,Florida,0.5441914047601789
"Congressional District 7 (118th Congress), Florida",771916,0.9997711558166831,0.3669064748201439,1.0,0.23628186803399587,0.878590757149679,12,07,Florida,0.5802583759700836
"Congressional District 8 (118th Congress), Florida",773536,0.9997634667001056,0.3323741007194244,1.0,0.235803265835939,0.8680161298880459,12,08,Florida,0.5726594938572525
"Congressional District 9 (118th Congress), Florida",754301,0.9997556066476293,0.30935251798561153,1.0,0.23141602765722838,0.894503103942272,12,09,Florida,0.5725045427054568
"Congressional District 10 (118th Congress), Florida",785358,0.9997748984132075,0.37266187050359717,1.0,0.2390647256311971,0.8534143364991775,12,10,Florida,0.5774859718411965
"Congressional District 11 (118th Congress), Florida",776905,0.9997738263152448,0.3410071942446043,1.0,0.23511849179596322,0.9066641905873614,12,11,Florida,0.5804272838238623
"Congressional District 12 (118th Congress), Florida",770735,0.9997477061103347,0.1899280575539568,1.0,0.2347033744999023,0.8380856369714013,12,12,Florida,0.5437441291892658
"Congressional District 13 (118th Congress), Florida",768555,0.999771751093454,0.33956834532374097,1.0,0.23308820764863633,0.8337719530959835,12,13,Florida,0.5677000428603025
"Congressional District 14 (118th Congress), Florida",772661,0.9997810910909503,0.42589928057553955,1.0,0.23542636275273002,0.8318459171220884,12,14,Florida,0.5821587752568848
"Congressional District 15 (118th Congress), Florida",785390,0.9997774774460689,0.31798561151079136,1.0,0.23978031758476312,0.8526502891706903,12,15,Florida,0.5683656159520523
"Congressional District 16 (118th Congress), Florida",774262,0.9997832097964346,0.3410071942446043,1.0,0.23626368546497759,0.8910171380060488,12,16,Florida,0.5780118712520109
"Congressional District 17 (118th Congress), Florida",785836,0.9997591228290594,0.3107913669064748,1.0,0.23925456397891315,0.8505544649015758,12,17,Florida,0.5667265864360038
"Congressional District 18 (118th Congress), Florida",780642,0.9997457358491836,0.12949640287769787,1.0,0.23578508326692074,0.8567411259086327,12,18,Florida,0.5369613913170724
"Congressional District 19 (118th Congress), Florida",772972,0.9997726912408983,0.381294964028777,1.0,0.2361857161435942,0.8580092322385525,12,19,Florida,0.5792104339419702
"Congressional District 20 (118th Congress), Florida",773320,0.9997476566288903,0.21438848920863307,1.0,0.23513698254411738,0.8118798747811322,12,20,Florida,0.5435255005271288
"Congressional District 21 (118th Congress), Florida",776143,0.9997776918656615,0.35971223021582727,1.0,0.23699252912138744,0.8683291770573567,12,21,Florida,0.5774686047100387
"Congressional District 22 (118th Congress), Florida",768503,0.9997748384356991,0.37841726618705035,1.0,0.23518074398141556,0.8580782087334855,12,22,Florida,0.5785751762229417
"Congressional District 23 (118th Congress), Florida",762506,0.9997970346121219,0.49208633093525184,1.0,0.23267740486047805,0.8495516527829363,12,23,Florida,0.5956854038651312
"Congressional District 24 (118th Congress), Florida",780118,0.9997504050982129,0.28633093525179854,1.0,0.2389278940948563,0.8209051838488884,12,24,Florida,0.5576524030489594
"Congressional District 25 (118th Congress), Florida",765444,0.9998057793328472,0.4287769784172662,1.0,0.23491755899935468,0.8579243380909429,12,25,Florida,0.5869041091400685
"Congressional District 26 (118th Congress), Florida",775185,0.9997654159691288,0.26618705035971224,1.0,0.23633795663673016,0.8402716612723511,12,26,Florida,0.5570936807063204
"Congressional District 27 (118th Congress), Florida",752682,0.9998113737349437,0.45179856115107914,1.0,0.23040427555405985,0.8313949169629119,12,27,Florida,0.5855681879004991
"Congressional District 28 (118th Congress), Florida",764574,0.9997750273648506,0.28057553956834536,1.0,0.2329581560532854,0.8768026741656497,12,28,Florida,0.5650185661920218
"Congressional District 1 (118th Congress), Georgia",768625,0.9997654894415766,0.25323741007194245,1.0,0.22774037510331704,0.8548734546612193,13,01,Georgia,0.5559361215463426
"Congressional District 2 (118th Congress), Georgia",757675,0.9997449411471973,0.15827338129496404,1.0,0.2230964237043995,0.7651297288693161,13,02,Georgia,0.5243740791693128
"Congressional District 3 (118th Congress), Georgia",767633,0.9997773155067962,0.2589928057553957,1.0,0.23381335315541535,0.8693903539024779,13,03,Georgia,0.5603289713866807
"Congressional District 4 (118th Congress), Georgia",766420,0.9997787924529407,0.44748201438848917,1.0,0.23460352445986984,0.879614792805221,13,04,Georgia,0.5935798540177535
"Congressional District 5 (118th Congress), Georgia",756319,0.9998245912783582,0.6302158273381295,1.0,0.23003384423270484,0.8085636971401284,13,05,Georgia,0.6114396599982203
"Congressional District 6 (118th Congress), Georgia",767777,0.9998587634637717,0.6992805755395683,1.0,0.23588031061991466,0.9423727914256911,13,06,Georgia,0.6462320735081576
"Congressional District 7 (118th Congress), Georgia",763613,0.9997964033488459,0.44604316546762585,1.0,0.2348842756526772,0.9125961691515891,13,07,Georgia,0.5988866689367897
"Congressional District 8 (118th Congress), Georgia",767071,0.9997614514558233,0.1827338129496403,1.0,0.22766887754378765,0.8307422932031623,13,08,Georgia,0.5401510725254023
"Congressional District 9 (118th Congress), Georgia",768577,0.999774088716844,0.2964028776978417,1.0,0.23398870708374397,0.8886931607152332,13,09,Georgia,0.5698098057022771
"Congressional District 10 (118th Congress), Georgia",770605,0.9997740407348373,0.27482014388489207,1.0,0.2342867163081619,0.8660051997665411,13,10,Georgia,0.5624810167824054
"Congressional District 11 (118th Congress), Georgia",770928,0.9998060087468169,0.46474820143884893,1.0,0.23559277948611745,0.8996179763357564,13,11,Georgia,0.5999608276679232
"Congressional District 12 (118th Congress), Georgia",764339,0.9997624755717792,0.19568345323741004,1.0,0.22623615274097605,0.8226189844537592,13,12,Georgia,0.5407168443339874
"Congressional District 13 (118th Congress), Georgia",765369,0.9997613075098031,0.2935251798561151,1.0,0.2342457284830868,0.8828195468774871,13,13,Georgia,0.5683919604544153
"Congressional District 14 (118th Congress), Georgia",767374,0.9997675241785492,0.17841726618705034,1.0,0.23364077283930984,0.8827930174563591,13,14,Georgia,0.5491030967768781
"Congressional District 1 (118th Congress), Hawaii",723185,0.9998356421342818,0.40431654676258993,1.0,0.2130266704387793,0.9224545020427655,15,01,Hawaii,0.5899388935630694
"Congressional District 2 (118th Congress), Hawaii",727404,0.9998095279271225,0.3107913669064748,1.0,0.2155765446092381,0.9181089828619939,15,02,Hawaii,0.5740477370508049
"Congressional District 1 (118th Congress), Idaho",931503,0.9997659962515226,0.2647482014388489,1.0,0.28273925641305375,0.8731256963973046,16,01,Idaho,0.5700631917501217
"Congressional District 2 (118th Congress), Idaho",922606,0.9997624485819004,0.3237410071942446,1.0,0.2805687507588911,0.8564864434658036,16,02,Idaho,0.57675977500014
"Congressional District 1 (118th Congress), Illinois",754024,0.99978961689377,0.31510791366906477,1.0,0.2307765559502303,0.7979041757308856,17,01,Illinois,0.5572630437073252
"Congressional District 2 (118th Congress), Illinois",755018,0.9997569741348209,0.20143884892086333,1.0,0.22956356287131732,0.8041438955801985,17,02,Illinois,0.5391505469178667
"Congressional District 3 (118th Congress), Illinois",746412,0.9998048331876521,0.36546762589928067,1.0,0.22875859896833953,0.8901310553403725,17,03,Illinois,0.5806936855659408
"Congressional District 4 (118th Congress), Illinois",735314,0.9997820042485157,0.19424460431654678,1.0,0.223107518153292,0.8912771263331034,17,04,Illinois,0.5514018755085762
"Congressional District 5 (118th Congress), Illinois",753753,0.9998761704361483,0.785611510791367,1.0,0.2307423480661451,0.8958720220724784,17,05,Illinois,0.6520170085610231
"Congressional District 6 (118th Congress), Illinois",754650,0.9998138253155997,0.48633093525179855,1.0,0.23098735047918773,0.902546824428291,17,06,Illinois,0.6032798225791461
"Congressional District 7 (118th Congress), Illinois",730552,0.9998110903412164,0.5223021582733813,1.0,0.223899230353426,0.7726375550485489,17,07,Illinois,0.5864416723360955
"Congressional District 8 (118th Congress), Illinois",753960,0.999803716106558,0.423021582733813,1.0,0.23105977257612487,0.9165914999734706,17,08,Illinois,0.5950794285649944
"Congressional District 9 (118th Congress), Illinois",749895,0.9998354502062549,0.6489208633093526,1.0,0.22816566231086277,0.8733220141136521,17,09,Illinois,0.6250406649900203
"Congressional District 10 (118th Congress), Illinois",753313,0.9998324513308346,0.5280575539568346,1.0,0.2264028776534994,0.9155462407810262,17,10,Illinois,0.6116398539536991
"Congressional District 11 (118th Congress), Illinois",750486,0.9998243573660754,0.4949640287769785,1.0,0.22966649470270883,0.919037512601475,17,11,Illinois,0.6072487322412063
"Congressional District 12 (118th Congress), Illinois",752942,0.9997670263652294,0.20143884892086333,1.0,0.22455842552512184,0.8469305459754868,17,12,Illinois,0.545449141131117
"Congressional District 13 (118th Congress), Illinois",751712,0.9997630228665435,0.302158273381295,1.0,0.22882670655737403,0.8028917069029554,17,13,Illinois,0.5556066182846947
"Congressional District 14 (118th Congress), Illinois",757406,0.9998006107710604,0.3237410071942446,1.0,0.23066591964044122,0.9105162625351515,17,14,Illinois,0.5774539666901496
"Congressional District 15 (118th Congress), Illinois",754127,0.9997681029615053,0.22014388489208636,1.0,0.22637606606867586,0.8709662015174828,17,15,Illinois,0.5528757092399584
"Congressional District 16 (118th Congress), Illinois",751284,0.9997842189180135,0.302158273381295,1.0,0.22897586525915092,0.8900249376558603,17,16,Illinois,0.5701572158690532
"Congressional District 17 (118th Congress), Illinois",752786,0.999752121954391,0.20431654676258992,1.0,0.22697948081677333,0.7862736775083567,17,17,Illinois,0.5362203045070184
"Congressional Districts not defined (118th Congress), Illinois",0,0.0,,1.0,0.0,1.0,17,ZZ,Illinois,
"Congressional District 1 (118th Congress), Indiana",753721,0.9997742611521807,0.22446043165467622,1.0,0.22853362819913056,0.8608903273730567,18,01,Indiana,0.5522764413965073
"Congressional District 2 (118th Congress), Indiana",752670,0.9997553982257875,0.20575539568345325,1.0,0.22889019145936998,0.8618666100705683,18,02,Indiana,0.5493779325731966
"Congressional District 3 (118th Congress), Indiana",753447,0.9997573789830027,0.2129496402877698,1.0,0.22980733256781635,0.875990873879132,18,03,Indiana,0.5530842042862868
"Congressional District 4 (118th Congress), Indiana",756007,0.9997768386856044,0.302158273381295,1.0,0.22942457408102523,0.8790470631930811,18,04,Indiana,0.5684011248901676
"Congressional District 5 (118th Congress), Indiana",756125,0.9997882688992685,0.42446043165467623,1.0,0.22983383597350399,0.8800498753117207,18,05,Indiana,0.5890220686398616
"Congressional District 6 (118th Congress), Indiana",752728,0.9997677775835222,0.25323741007194245,1.0,0.22852315010850988,0.8728604021860243,18,06,Indiana,0.5590647899916664
"Congressional District 7 (118th Congress), Indiana",750334,0.9997588439336453,0.35683453237410073,1.0,0.22883841736453833,0.8012150474876638,18,07,Indiana,0.5644411401933246
"Congressional District 8 (118th Congress), Indiana",754480,0.9997556771212016,0.17985611510791366,1.0,0.2274241833098809,0.8460603809624874,18,08,Indiana,0.5421827260835805
"Congressional District 9 (118th Congress), Indiana",754891,0.9997643258779135,0.2330935251798561,1.0,0.2298255151368346,0.8582108558391256,18,09,Indiana,0.553482370338955
"Congressional District 1 (118th Congress), Iowa",797528,0.9997772840186043,0.3122302158273381,1.0,0.2416716129417979,0.8444155568525495,19,01,Iowa,0.566349111606715
"Congressional District 2 (118th Congress), Iowa",795900,0.9997686457579563,0.26618705035971224,1.0,0.24234714160769658,0.850485488406643,19,02,Iowa,0.5597980543553347
"Congressional District 3 (118th Congress), Iowa",799081,0.9997869508935213,0.3683453237410072,1.0,0.24324579196798882,0.8655382819546877,19,03,Iowa,0.5794860580928676
"Congressional District 4 (118th Congress), Iowa",796327,0.9997676501313169,0.2302158273381295,1.0,0.24123708036017513,0.845338780707805,19,04,Iowa,0.5527598897562378
"Congressional District 1 (118th Congress), Kansas",734313,0.9997630363614829,0.2820143884892086,1.0,0.22004791569205015,0.8468987106701331,20,01,Kansas,0.5581206752021458
"Congressional District 2 (118th Congress), Kansas",734782,0.9997595501688068,0.2460431654676259,1.0,0.2199529965181921,0.8428131798164165,20,02,Kansas,0.5514281486618402
"Congressional District 3 (118th Congress), Kansas",733585,0.9998249031614019,0.5971223021582734,1.0,0.22422929020797777,0.9192179126651456,20,03,Kansas,0.6233990680321332
"Congressional District 4 (118th Congress), Kansas",733242,0.9997682124204581,0.2964028776978417,1.0,0.2217062276223425,0.8573353849419005,20,04,Kansas,0.5625354504470904
"Congressional District 1 (118th Congress), Kentucky",751426,0.9997457418469344,0.1510791366906475,1.0,0.224773226382846,0.816358041067544,21,01,Kentucky,0.5319926909979954
"Congressional District 2 (118th Congress), Kentucky",753141,0.9997621217044796,0.1899280575539568,1.0,0.2279634967977106,0.8498965352576007,21,02,Kentucky,0.5445917018856246
"Congressional District 3 (118th Congress), Kentucky",746481,0.9997692470324782,0.36402877697841735,1.0,0.2275754992656091,0.8306998461293574,21,03,Kentucky,0.5703455615676437
"Congressional District 4 (118th Congress), Kentucky",751457,0.999785488941754,0.302158273381295,1.0,0.22830526745942667,0.880288640101873,21,04,Kentucky,0.5684229449807248
"Congressional District 5 (118th Congress), Kentucky",750027,0.9997356251407044,0.07625899280575538,1.0,0.22551378084642015,0.7879662545763252,21,05,Kentucky,0.5149124422282009
