name,population,income,educational attainment,unemployment,health insurance coverage,housing cost burden,state,congressional district,state_name,composite_score
"Congressional Districts not defined (118th Congress), Connecticut",0,0.0,,1.0,0.0,1.0,9,ZZ,Connecticut,
"Congressional District (at Large) (118th Congress), Delaware",1005872,0.9997914686993419,0.3603988603988604,1.0,0.3074388707245292,0.8399801142882117,10,00,Delaware,0.5846015523518239
"Delegate District (at Large) (118th Congress), District of Columbia",672079,0.9999055774085189,0.7635327635327636,1.0,0.20541840801306965,0.8415808048250166,11,98,,0.6350729256298949
"Congressional District 1 (118th Congress), Florida",781771,0.9997785300513414,0.30626780626780625,1.0,0.22887186158747588,0.8797242223266283,12,01,Florida,0.5691070700388753
"Congressional District 2 (118th Congress), Florida",781278,0.999764540297506,0.2948717948717948,1.0,0.22956710921057483,0.8259945587447964,12,02,Florida,0.5583663338541119
"Congressional District 3 (118th Congress), Florida",779881,0.9997590718481774,0.2621082621082621,1.0,0.2312863289345392,0.8179637905226009,12,03,Florida,0.5518529089022632
"Congressional District 4 (118th Congress), Florida",785432,0.9997701137074746,0.23504273504273507,1.0,0.23809597577415234,0.8508462353725293,12,04,Florida,0.5539591766494819
"Congressional District 5 (118th Congress), Florida",791831,0.9998056368862648,0.49002849002849,1.0,0.24072112421912445,0.8882193546977263,12,05,Florida,0.6031291009719343
"Congressional District 6 (118th Congress), Florida",796745,0.9997524248408084,0.207977207977208,1.0,0.2437924208714328,0.8266337423379916,12,06,Florida,0.5463592993379068
"Congressional District 7 (118th Congress), Florida",780070,0.9997764743222408,0.3717948717948718,1.0,0.24001782114228193,0.8820678955016772,12,07,Florida,0.5822761771268453
"Congressional District 8 (118th Congress), Florida",786240,0.9997703056355014,0.3347578347578347,1.0,0.24091135685753032,0.8699616489844083,12,08,Florida,0.5742335243725458
"Congressional District 9 (118th Congress), Florida",778760,0.9997630348620451,0.3233618233618234,1.0,0.24019659025036041,0.888771128568775,12,09,Florida,0.5753487628405006
"Congressional District 10 (118th Congress), Florida",787492,0.9997803278771559,0.37606837606837606,1.0,0.24100058649899755,0.8517913529932367,12,10,Florida,0.5781067739062944
"Congressional District 11 (118th Congress), Florida",796446,0.9997832772711316,0.3561253561253561,1.0,0.2424298098881934,0.901139604252483,12,11,Florida,0.583246341256194
"Congressional District 12 (118th Congress), Florida",793533,0.9997535329252761,0.19230769230769232,1.0,0.24319414851840065,0.8407176338188215,12,12,Florida,0.5459955012616985
"Congressional District 13 (118th Congress), Florida",768306,0.9997766017744462,0.34615384615384615,1.0,0.23429720968377077,0.8382319198452848,12,13,Florida,0.569743262909558
"Congressional District 14 (118th Congress), Florida",776343,0.9997895179308811,0.43162393162393164,1.0,0.23776787094667381,0.8332495656829431,12,14,Florida,0.5837384810307383
"Congressional District 15 (118th Congress), Florida",799268,0.99978469274033,0.3262108262108262,1.0,0.2453251258587191,0.851731258809261,12,15,Florida,0.5705086506031894
"Congressional District 16 (118th Congress), Florida",797764,0.999790077221147,0.35470085470085466,1.0,0.24465280529627495,0.8868918195426286,12,16,Florida,0.5810059261268176
"Congressional District 17 (118th Congress), Florida",805607,0.9997660727228458,0.31623931623931634,1.0,0.2464869701486572,0.8568010226937491,12,17,Florida,0.5698822303007615
"Congressional District 18 (118th Congress), Florida",800215,0.9997527277272259,0.141025641025641,1.0,0.24314209789421143,0.8527146181834074,12,18,Florida,0.539439180805081
"Congressional District 19 (118th Congress), Florida",787875,0.9997799695115431,0.3846153846153847,1.0,0.24198211255513724,0.8585710695672126,12,19,Florida,0.5808247560415464
"Congressional District 20 (118th Congress), Florida",777341,0.9997538268150673,0.21509971509971512,1.0,0.23780071241193607,0.8168383903499667,12,20,Florida,0.5449154407794475
"Congressional District 21 (118th Congress), Florida",791702,0.9997836221418049,0.35897435897435903,1.0,0.24300732395657862,0.8714476142608962,12,21,Florida,0.5788688198889398
"Congressional District 22 (118th Congress), Florida",773299,0.9997835561665457,0.38888888888888884,1.0,0.23785555146242116,0.8586475530740907,12,22,Florida,0.5808625915986577
"Congressional District 23 (118th Congress), Florida",767250,0.9998062891416687,0.4914529914529915,1.0,0.23528895996966193,0.8535613998667002,12,23,Florida,0.5966849400718371
"Congressional District 24 (118th Congress), Florida",776655,0.9997557296015215,0.29059829059829057,1.0,0.239172308324351,0.8241534914720889,12,24,Florida,0.5589466366660419
"Congressional District 25 (118th Congress), Florida",768721,0.9998118025741287,0.4415954415954416,1.0,0.2372482941802135,0.8572708499502857,12,25,Florida,0.5893210647166782
"Congressional District 26 (118th Congress), Florida",783327,0.9997753467450828,0.27920227920227925,1.0,0.24022292538759898,0.8485954350272609,12,26,Florida,0.5612993310603703
"Congressional District 27 (118th Congress), Florida",751136,0.9998180987130735,0.4572649572649573,1.0,0.2311307967122595,0.8355495339969188,12,27,Florida,0.5872938977812016
"Congressional District 28 (118th Congress), Florida",764593,0.9997829294015829,0.27920227920227925,1.0,0.23415066239066656,0.8836084918545065,12,28,Florida,0.5661240604748392
"Congressional District 1 (118th Congress), Georgia",778015,0.9997691345746499,0.25498575498575493,1.0,0.23145611311344216,0.8523431268642855,13,01,Georgia,0.5564256882563555
"Congressional District 2 (118th Congress), Georgia",757600,0.9997532690242392,0.160968660968661,1.0,0.22447327401834227,0.7626115839734274,13,02,Georgia,0.5246344646641117
