name,population,income,educational attainment,unemployment,health insurance coverage,housing cost burden,state,congressional district,state_name,composite_score
"Congressional District 49 (116th Congress), California",735611,0.9998665380280409,0.5838509316770186,1.0,0.2146063565336586,0.9287244799061185,6,49,California,0.6211747176908061
"Congressional District 50 (116th Congress), California",752367,0.9998222636266338,0.3338509316770186,1.0,0.22627834303564165,0.8968613624337931,6,50,California,0.5761354834621811
"Congressional District 51 (116th Congress), California",724859,0.9997772874803879,0.10403726708074534,1.0,0.20939151796692204,0.863143666930359,6,51,California,0.529391623243069
"Congressional District 52 (116th Congress), California",757448,0.9998768467796808,0.7903726708074533,1.0,0.22258915289231046,0.9074230271533275,6,52,California,0.653376949605462
"Congressional District 53 (116th Congress), California",770304,0.999824706238477,0.4782608695652173,1.0,0.2289300435569125,0.9002980946044352,6,53,California,0.601218952327507
"Congressional District 1 (116th Congress), Colorado",831812,0.9998210280758918,0.6599378881987576,1.0,0.25118783279404566,0.8417112411527722,8,01,Colorado,0.6254429983702445
"Congressional District 2 (116th Congress), Colorado",822288,0.9998268279669963,0.7375776397515527,1.0,0.24861830364207854,0.8739882333834523,8,02,Colorado,0.6433351674573466
"Congressional District 3 (116th Congress), Colorado",755131,0.9997643801736072,0.3649068322981366,1.0,0.22718131508276784,0.8394637440472761,8,03,Colorado,0.5718860452669646
"Congressional District 4 (116th Congress), Colorado",858938,0.9998106878357014,0.43322981366459623,1.0,0.257813888543972,0.8894168557043991,8,04,Colorado,0.5967118742914448
"Congressional District 5 (116th Congress), Colorado",824439,0.999784978183975,0.43944099378881973,1.0,0.236774974618177,0.8720183990905233,8,05,Colorado,0.5913365576135825
"Congressional District 6 (116th Congress), Colorado",827989,0.999816507219718,0.5388198757763975,1.0,0.24961409890267744,0.9070143913159645,8,06,Colorado,0.6158774788691262
"Congressional District 7 (116th Congress), Colorado",802579,0.9998033674974459,0.4270186335403726,1.0,0.2420862884592442,0.8923139790128825,8,07,Colorado,0.5935370447516575
"Congressional District 1 (116th Congress), Connecticut",715324,0.999809455283869,0.4518633540372671,1.0,0.21559819539499472,0.8603513220417123,9,01,Connecticut,0.5879370544596405
"Congressional District 2 (116th Congress), Connecticut",702074,0.9998110522032139,0.42391304347826075,1.0,0.20708767624237023,0.8892492102326605,9,02,Connecticut,0.5866768303594175
"Congressional District 3 (116th Congress), Connecticut",716576,0.9998131499404567,0.4425465838509316,1.0,0.2162427841364215,0.8592144761864846,9,03,Connecticut,0.5863028323523823
"Congressional District 4 (116th Congress), Connecticut",745946,0.9998799311581715,0.6583850931677018,1.0,0.22550106274970966,0.8877299231450291,9,04,Connecticut,0.628582668370102
"Congressional District 5 (116th Congress), Connecticut",725410,0.9998104089371116,0.4301242236024845,1.0,0.2180392937401242,0.8701376264544555,9,05,Connecticut,0.586351925455696
"Congressional Districts not defined (116th Congress), Connecticut",0,0.0,,1.0,0.0,1.0,9,ZZ,Connecticut,
"Congressional District (at Large) (116th Congress), Delaware",981892,0.9997834547379144,0.37422360248447206,1.0,0.294063635943096,0.8296564839505656,10,00,Delaware,0.5829545295193413
"Delegate District (at Large) (116th Congress), District of Columbia",683154,0.9998808083392202,0.8059006211180123,1.0,0.2050379570858502,0.8361737016644052,11,98,,0.6411655147012479
"Congressional District 1 (116th Congress), Florida",797259,0.9997704859534877,0.31211180124223603,1.0,0.2297115845805121,0.8629550657746531,12,01,Florida,0.5674248229251482
"Congressional District 2 (116th Congress), Florida",729598,0.9997564135703398,0.23602484472049684,1.0,0.21024123079320325,0.8587744068231707,12,02,Florida,0.5507994826512018
"Congressional District 3 (116th Congress), Florida",761626,0.9997664494212092,0.3136645962732919,1.0,0.22478678051357712,0.8324540677602041,12,03,Florida,0.5617786489947137
"Congressional District 4 (116th Congress), Florida",851023,0.9997915667882958,0.5124223602484471,1.0,0.25366514740934976,0.893864699626465,12,04,Florida,0.6099572956787597
"Congressional District 5 (116th Congress), Florida",748057,0.9997396571631287,0.19409937888198758,1.0,0.21936012241707994,0.7776916266325787,12,05,Florida,0.5318151308491291
"Congressional District 6 (116th Congress), Florida",789744,0.9997554209312729,0.25,1.0,0.23819532195351167,0.8219395533295962,12,06,Florida,0.5516483827023968
"Congressional District 7 (116th Congress), Florida",781734,0.9997879096180777,0.5093167701863353,1.0,0.23641798566931319,0.8716778692260542,12,07,Florida,0.6028667557832967
"Congressional District 8 (116th Congress), Florida",775458,0.999763125129953,0.34472049689440987,1.0,0.2338679341752551,0.8518799867979191,12,08,Florida,0.5717052571662562
"Congressional District 9 (116th Congress), Florida",930697,0.9997535825997077,0.25621118012422356,1.0,0.28100538800711905,0.8468715783297271,12,09,Florida,0.5639736215101295
"Congressional District 10 (116th Congress), Florida",867042,0.9997744310190244,0.3555900621118012,1.0,0.26207675658040497,0.8522676669513147,12,10,Florida,0.5782848194437576
"Congressional District 11 (116th Congress), Florida",805200,0.9997401174957474,0.20186335403726707,1.0,0.24024595412524619,0.8282419752827708,12,11,Florida,0.5450152334901719
"Congressional District 12 (116th Congress), Florida",798316,0.9997686551191964,0.31677018633540366,1.0,0.2406558979565502,0.8259368500463644,12,12,Florida,0.5638552649095858
"Congressional District 13 (116th Congress), Florida",725783,0.9997703839905624,0.3695652173913042,1.0,0.21765065359715818,0.8210017864720582,12,13,Florida,0.5679980069085139
"Congressional District 14 (116th Congress), Florida",788149,0.9997874747761903,0.46118012422360244,1.0,0.2379491121840054,0.8131591217472849,12,14,Florida,0.5853459721551806
"Congressional District 15 (116th Congress), Florida",812631,0.9997663234670073,0.2763975155279503,1.0,0.244927896145128,0.8615877073957847,12,15,Florida,0.5637799070893117
"Congressional District 16 (116th Congress), Florida",861259,0.9997781601630722,0.38819875776397517,1.0,0.25956079098768764,0.8510522372812096,12,16,Florida,0.5830983243659907
"Congressional District 17 (116th Congress), Florida",773890,0.999752636443739,0.2220496894409938,1.0,0.23099497963367394,0.8395318500201698,12,17,Florida,0.5487215259230961
"Congressional District 18 (116th Congress), Florida",783441,0.9997761718860286,0.38043478260869557,1.0,0.2365272431566466,0.8616924858156214,12,18,Florida,0.5797384472444986
"Congressional District 19 (116th Congress), Florida",826628,0.9997677509479617,0.38043478260869557,1.0,0.24985848264175473,0.8432672006873465,12,19,Florida,0.5788880361476264
"Congressional District 20 (116th Congress), Florida",787098,0.9997500378885983,0.20496894409937888,1.0,0.23567813900717507,0.8010572142561518,12,20,Florida,0.5402423892085507
"Congressional District 21 (116th Congress), Florida",784165,0.9997764447867993,0.42391304347826075,1.0,0.23782159439238226,0.838305942508081,12,21,Florida,0.5833028375275872
"Congressional District 22 (116th Congress), Florida",767612,0.9997911214502251,0.5015527950310558,1.0,0.2322147679602266,0.8434715186060279,12,22,Florida,0.5961717005079226
"Congressional District 23 (116th Congress), Florida",762612,0.9997994779117363,0.5015527950310558,1.0,0.23143200958300766,0.8355240754614179,12,23,Florida,0.5947180596645363
"Congressional District 24 (116th Congress), Florida",748479,0.9997424821359417,0.20496894409937888,1.0,0.22541219593549972,0.8054055186793728,12,24,Florida,0.5392548568083655
"Congressional District 25 (116th Congress), Florida",769234,0.9997650549282601,0.2826086956521739,1.0,0.23226072305935572,0.8331351274891423,12,25,Florida,0.5579616001881553
"Congressional District 26 (116th Congress), Florida",785278,0.9997743875348356,0.296583850931677,1.0,0.2364301592055063,0.869184142833942,12,26,Florida,0.5669954234176603
"Congressional District 27 (116th Congress), Florida",727749,0.9998159074378045,0.5248447204968943,1.0,0.22043595867814872,0.8165801371549516,12,27,Florida,0.5936127872946332
"Congressional District 1 (116th Congress), Georgia",752393,0.9997682307734925,0.2717391304347826,1.0,0.21994840855361344,0.8420150985702984,13,01,Georgia,0.5555784780553645
"Congressional District 2 (116th Congress), Georgia",671948,0.9997471949223279,0.14906832298136646,1.0,0.1950139630460135,0.7739457981234186,13,02,Georgia,0.5196292131788544
"Congressional District 3 (116th Congress), Georgia",756277,0.9997758135163353,0.2934782608695652,1.0,0.22721205326165553,0.8679425185588776,13,03,Georgia,0.5647347743677389
"Congressional District 4 (116th Congress), Georgia",768431,0.9997634115258168,0.3649068322981366,1.0,0.2323727195923326,0.8679791910058204,13,04,Georgia,0.5775036924036844
"Congressional District 5 (116th Congress), Georgia",778225,0.9997936630260839,0.5791925465838508,1.0,0.23375137256620576,0.7890234127379125,13,05,Georgia,0.6002934991523422
"Congressional District 6 (116th Congress), Georgia",757644,0.999870168208073,0.8478260869565215,1.0,0.22993070823198863,0.928211065648919,13,06,Georgia,0.6676396715075836
"Congressional District 7 (116th Congress), Georgia",854516,0.9998109247495572,0.5388198757763975,1.0,0.25856195234304047,0.9056679886210636,13,07,Georgia,0.6171434569150098
"Congressional District 8 (116th Congress), Georgia",715067,0.9997658976218486,0.21273291925465837,1.0,0.2103952260260465,0.8379182623546855,13,08,Georgia,0.5434687175428731
"Congressional District 9 (116th Congress), Georgia",770045,0.99976828325441,0.24378881987577639,1.0,0.2322071595001059,0.8684244992901262,13,09,Georgia,0.5573647936534031
"Congressional District 10 (116th Congress), Georgia",765152,0.999776224366946,0.296583850931677,1.0,0.22868809452507383,0.8448336380639043,13,10,Georgia,0.5616469679812669
"Congressional District 11 (116th Congress), Georgia",788712,0.9998083426884192,0.5279503105590062,1.0,0.23814662780873913,0.8900298094604435,13,11,Georgia,0.6093225150861014
"Congressional District 12 (116th Congress), Georgia",734110,0.9997603061549591,0.20496894409937888,1.0,0.21455918408091018,0.8163286689473436,13,12,Georgia,0.5392695172137653
"Congressional District 13 (116th Congress), Georgia",788497,0.9997627937504457,0.3245341614906832,1.0,0.23822819050123317,0.8761204742271282,13,13,Georgia,0.5731076033282485
"Congressional District 14 (116th Congress), Georgia",724598,0.9997625508387707,0.15372670807453415,1.0,0.21782930024079253,0.8658312333991691,13,14,Georgia,0.5395249654255445
"Congressional District 1 (116th Congress), Hawaii",729555,0.9998322694884074,0.4347826086956521,1.0,0.21235060027706967,0.9168583238596179,15,01,Hawaii,0.5939706337201245
"Congressional District 2 (116th Congress), Hawaii",723943,0.9998091164070878,0.3354037267080745,1.0,0.21225960309402594,0.9126043200142498,15,02,Hawaii,0.5766794610372397
"Congressional District 1 (116th Congress), Idaho",941417,0.9997656547101736,0.2841614906832298,1.0,0.28261503383025705,0.8609014087458547,16,01,Idaho,0.5712405979949192
"Congressional District 2 (116th Congress), Idaho",870200,0.9997597843446943,0.3291925465838509,1.0,0.26206975679709393,0.8481655918147099,16,02,Idaho,0.5731979465900582
"Congressional District 1 (116th Congress), Illinois",715763,0.9997809131620556,0.3260869565217391,1.0,0.21651242796309955,0.7959125938421723,17,01,Illinois,0.5563821485815111
"Congressional District 2 (116th Congress), Illinois",686546,0.9997618311004745,0.22826086956521735,1.0,0.20720423785141953,0.8124571063343794,17,02,Illinois,0.541280674141915
"Congressional District 3 (116th Congress), Illinois",724550,0.9997986652072434,0.3183229813664596,1.0,0.21830315513711052,0.8919629713064298,17,03,Illinois,0.5713979621695405
"Congressional District 4 (116th Congress), Illinois",690373,0.9997843079276866,0.2888198757763975,1.0,0.2094453858645767,0.8721755667202783,17,04,Illinois,0.5617041893814899
"Congressional District 5 (116th Congress), Illinois",752522,0.9998501984692597,0.7406832298136645,1.0,0.22779912204456973,0.8913709732343527,17,05,Illinois,0.6432839205936411
"Congressional District 6 (116th Congress), Illinois",732738,0.9998467557210756,0.6956521739130433,1.0,0.22150692552474027,0.9343510810513467,17,06,Illinois,0.6418928227017009
"Congressional District 7 (116th Congress), Illinois",738479,0.9998072016033286,0.5481366459627328,1.0,0.2203811777652796,0.7649243761754829,17,07,Illinois,0.5888749002511373
"Congressional District 8 (116th Congress), Illinois",720276,0.9997893161066651,0.3913043478260869,1.0,0.21805390198355598,0.9080883701192902,17,08,Illinois,0.5862059893392664
"Congressional District 9 (116th Congress), Illinois",745865,0.9998388955790979,0.7298136645962732,1.0,0.22429953472744668,0.8581719309091099,17,09,Illinois,0.635354004301988
"Congressional District 10 (116th Congress), Illinois",722961,0.999826295660548,0.5745341614906831,1.0,0.2141976300559739,0.9072134703136542,17,10,Illinois,0.6159619262534766
"Congressional District 11 (116th Congress), Illinois",706594,0.9998022519030866,0.4363354037267081,1.0,0.2136434298207812,0.9175970117194663,17,11,Illinois,0.594563016195007
"Congressional District 12 (116th Congress), Illinois",679543,0.9997652573546559,0.23602484472049684,1.0,0.20118198949667296,0.8196396670141818,17,12,Illinois,0.5427686264310012
"Congressional District 13 (116th Congress), Illinois",697929,0.9997701725674378,0.3400621118012422,1.0,0.20857193464271886,0.8185290157639132,17,13,Illinois,0.5611555391292187
"Congressional District 14 (116th Congress), Illinois",750475,0.9998273212876203,0.5201863354037266,1.0,0.22728296410998058,0.9273937939741931,17,14,Illinois,0.6124484024625868
"Congressional District 15 (116th Congress), Illinois",683592,0.9997645616076362,0.17546583850931674,1.0,0.20191696674433382,0.8562544858260992,17,15,Illinois,0.538900308781231
"Congressional District 16 (116th Congress), Illinois",693820,0.9997730155337082,0.21583850931677012,1.0,0.20736249382193037,0.8656426322434632,17,16,Illinois,0.5481027751526454
"Congressional District 17 (116th Congress), Illinois",677247,0.9997523185593248,0.16614906832298132,1.0,0.2014513289849462,0.8086955610622436,17,17,Illinois,0.5293413794882492
"Congressional District 18 (116th Congress), Illinois",702540,0.999781791842559,0.38198757763975155,1.0,0.20980967893515642,0.8810764934854017,17,18,Illinois,0.5787759236504781
"Congressional Districts not defined (116th Congress), Illinois",0,0.0,,1.0,0.0,1.0,17,ZZ,Illinois,
"Congressional District 1 (116th Congress), Indiana",729457,0.9997749408336509,0.23913043478260865,1.0,0.21836737054052935,0.854258456928211,18,01,Indiana,0.5519218671808334
"Congressional District 2 (116th Congress), Indiana",729091,0.999756593504914,0.21894409937888198,1.0,0.21900769854428853,0.8590677863987133,18,02,Indiana,0.5494626963044663
"Congressional District 3 (116th Congress), Indiana",754959,0.9997591155878607,0.23447204968944102,1.0,0.2275425647692993,0.8654959424556918,18,03,Indiana,0.5545449454170488
"Congressional District 4 (116th Congress), Indiana",761534,0.9997694873166015,0.28571428571428564,1.0,0.22819871837010958,0.8612471775313156,18,04,Indiana,0.5624882781553854
"Congressional District 5 (116th Congress), Indiana",794485,0.9998024798202138,0.593167701863354,1.0,0.23895312458153467,0.8850685512811781,18,05,Indiana,0.6194986429243802
"Congressional District 6 (116th Congress), Indiana",721972,0.9997587542192578,0.20962732919254656,1.0,0.21590892490632463,0.85654262648065,18,06,Indiana,0.5469729391331298
"Congressional District 7 (116th Congress), Indiana",782178,0.9997532017381926,0.2686335403726708,1.0,0.2355910982233941,0.776245684438833,18,07,Indiana,0.5467039207955151
"Congressional District 8 (116th Congress), Indiana",715129,0.999757850048023,0.20031055900621114,1.0,0.21260654887553043,0.842062248859225,18,08,Indiana,0.5424562011314983
"Congressional District 9 (116th Congress), Indiana",762535,0.9997704124802033,0.2841614906832298,1.0,0.22944072340021474,0.852508657316939,18,09,Indiana,0.5609802139800978
"Congressional District 1 (116th Congress), Iowa",778247,0.9997696012751651,0.2888198757763975,1.0,0.23400427778061825,0.8495591447985373,19,01,Iowa,0.5620254832717864
"Congressional District 2 (116th Congress), Iowa",784135,0.9997743545468304,0.3183229813664596,1.0,0.23532662814959812,0.8289020793277416,19,02,Iowa,0.5637210072317717
"Congressional District 3 (116th Congress), Iowa",852016,0.999789663980175,0.39440993788819867,1.0,0.25641058415930773,0.8549709501831003,19,03,Iowa,0.584263522701797
"Congressional District 4 (116th Congress), Iowa",764692,0.9997677344539591,0.24378881987577639,1.0,0.22937346461274763,0.8403543606158875,19,04,Iowa,0.5522140632597284
"Congressional District 1 (116th Congress), Kansas",702619,0.9997593330088044,0.2546583850931677,1.0,0.20676020811877474,0.8577528172297634,20,01,Kansas,0.5531551239084184
"Congressional District 2 (116th Congress), Kansas",714255,0.9997683477309657,0.3338509316770186,1.0,0.21257763672707175,0.8377296611989795,20,02,Kansas,0.5639877628890059
"Congressional District 3 (116th Congress), Kansas",785916,0.9998178777213906,0.6055900621118012,1.0,0.23752151672522137,0.9018435762970258,20,03,Kansas,0.6241288388092397
"Congressional District 4 (116th Congress), Kansas",729309,0.9997692369076526,0.3214285714285714,1.0,0.21825324363871865,0.8505597787079773,20,04,Kansas,0.56500180511382
"Congressional District 1 (116th Congress), Kentucky",719030,0.999748589415277,0.13354037267080748,1.0,0.21239746839141327,0.8230135321329219,21,01,Kentucky,0.52811666043507
"Congressional District 2 (116th Congress), Kentucky",773346,0.9997587617165317,0.19099378881987578,1.0,0.2312369286655126,0.8337218866402276,21,02,Kentucky,0.5426185609736912
"Congressional District 3 (116th Congress), Kentucky",754909,0.999770920795375,0.38198757763975155,1.0,0.22731278927365378,0.8207398404224666,21,03,Kentucky,0.5716351880218745
"Congressional District 4 (116th Congress), Kentucky",771347,0.999785984318135,0.3369565217391304,1.0,0.23131940437322113,0.8645581755981538,21,04,Kentucky,0.5721033476714401
"Congressional District 5 (116th Congress), Kentucky",694860,0.999735928019081,0.07453416149068323,1.0,0.206765077533252,0.7956820813185317,21,05,Kentucky,0.512786208060258
